FIGHT_ID,EVENT_ID,FIGHT_NAME,FIGHT_WEIGHTCLASS,FIGHT_METHOD,ROUND,TIME,FIGHT_TIME_FORMAT,FIGHT_REFEREE,FIGHT_DETAILS,MINUTE,SECOND,FIGHT_STUB,EVENT_NAME,EVENT_DATE,EVENT_LOCATION,EVENT_STUB,DATE_YMD,URL,FIGHT_WINNER
12578,1388,Neil Magny v Erick Silva,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,neil-magny-v-erick-silva,UFC Fight Night: Holloway vs Oliveira,"August 23, 2015","Saskatoon, Saskatchewan, Canada",ufc-fight-night-holloway-vs-oliveira,23/08/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-holloway-vs-oliveira-1388/neil-magny-v-erick-silva-12578/,Neil Magny
12582,1388,Maryna Moroz v Valerie Letourneau,Women&#039;s Strawweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,maryna-moroz-v-valerie-letourneau,UFC Fight Night: Holloway vs Oliveira,"August 23, 2015","Saskatoon, Saskatchewan, Canada",ufc-fight-night-holloway-vs-oliveira,23/08/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-holloway-vs-oliveira-1388/maryna-moroz-v-valerie-letourneau-12582/,Valerie Letourneau
12584,1388,Yves Jabouin v Felipe Arantes,Bantamweight,Submission,1,04:21,3 Rnd (5-5-5),Yves Lavigne,Armbar From Bottom Guard,4,21,yves-jabouin-v-felipe-arantes,UFC Fight Night: Holloway vs Oliveira,"August 23, 2015","Saskatoon, Saskatchewan, Canada",ufc-fight-night-holloway-vs-oliveira,23/08/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-holloway-vs-oliveira-1388/yves-jabouin-v-felipe-arantes-12584/,Felipe Arantes
12616,1391,Miesha Tate v Jessica Eye,Women&#039;s Bantamweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,miesha-tate-v-jessica-eye,UFC on FOX: Dillashaw vs. Barao II,"July 25, 2015","Chicago, Illinois, USA",ufc-on-fox-dillashaw-vs-barao-ii,25/07/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-on-fox-dillashaw-vs-barao-ii-1391/miesha-tate-v-jessica-eye-12616/,Miesha Tate
12622,1391,Eddie Wineland v Bryan Caraway,Bantamweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,eddie-wineland-v-bryan-caraway,UFC on FOX: Dillashaw vs. Barao II,"July 25, 2015","Chicago, Illinois, USA",ufc-on-fox-dillashaw-vs-barao-ii,25/07/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-on-fox-dillashaw-vs-barao-ii-1391/eddie-wineland-v-bryan-caraway-12622/,Bryan Caraway
12624,1391,Ramsey Nijem v Andrew Holbrook,Lightweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision - Split,5,0,ramsey-nijem-v-andrew-holbrook,UFC on FOX: Dillashaw vs. Barao II,"July 25, 2015","Chicago, Illinois, USA",ufc-on-fox-dillashaw-vs-barao-ii,25/07/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-on-fox-dillashaw-vs-barao-ii-1391/ramsey-nijem-v-andrew-holbrook-12624/,Andrew Holbrook
12653,1394,Michael Graves v Vicente Luque,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,michael-graves-v-vicente-luque,The Ultimate Fighter: American Top Team vs. Blackzilians Finale,"July 12, 2015","Las Vegas, Nevada, USA",the-ultimate-fighter-american-top-team-vs-blackzilians-finale,12/07/2015,https://vegas-odds.com/ufc-fight-statistics/the-ultimate-fighter-american-top-team-vs-blackzilians-finale-1394/michael-graves-v-vicente-luque-12653/,Michael Graves
12656,1394,Maximo Blanco v Mike de la Torre,Featherweight,KO/TKO,1,00:16,3 Rnd (5-5-5),Yves Lavigne,Punch to Head At Distance,0,16,maximo-blanco-v-mike-de-la-torre,The Ultimate Fighter: American Top Team vs. Blackzilians Finale,"July 12, 2015","Las Vegas, Nevada, USA",the-ultimate-fighter-american-top-team-vs-blackzilians-finale,12/07/2015,https://vegas-odds.com/ufc-fight-statistics/the-ultimate-fighter-american-top-team-vs-blackzilians-finale-1394/maximo-blanco-v-mike-de-la-torre-12656/,Maximo Blanco
12660,1394,George Sullivan v Dominic Waters,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,george-sullivan-v-dominic-waters,The Ultimate Fighter: American Top Team vs. Blackzilians Finale,"July 12, 2015","Las Vegas, Nevada, USA",the-ultimate-fighter-american-top-team-vs-blackzilians-finale,12/07/2015,https://vegas-odds.com/ufc-fight-statistics/the-ultimate-fighter-american-top-team-vs-blackzilians-finale-1394/george-sullivan-v-dominic-waters-12660/,George Sullivan
12763,1404,Demetrious Johnson v Kyoji Horiguchi,UFC Flyweight Title,Submission,5,04:59,5 Rnd (5-5-5-5-5),Yves Lavigne,Armbar From Mount,4,59,demetrious-johnson-v-kyoji-horiguchi,UFC 186: Johnson vs Horiguchi,"April 25, 2015","Montreal, Quebec, Canada",ufc-186-johnson-vs-horiguchi,25/04/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-186-johnson-vs-horiguchi-1404/demetrious-johnson-v-kyoji-horiguchi-12763/,Demetrious Johnson
12767,1404,Yves Jabouin v Thomas Almeida,Bantamweight,KO/TKO,1,04:18,3 Rnd (5-5-5),Yves Lavigne,Punches to Head At Distance,4,18,yves-jabouin-v-thomas-almeida,UFC 186: Johnson vs Horiguchi,"April 25, 2015","Montreal, Quebec, Canada",ufc-186-johnson-vs-horiguchi,25/04/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-186-johnson-vs-horiguchi-1404/yves-jabouin-v-thomas-almeida-12767/,Thomas Almeida
12771,1404,Olivier Aubin-Mercier v David Michaud,Lightweight,Submission,3,01:35,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke,1,35,olivier-aubin-mercier-v-david-michaud,UFC 186: Johnson vs Horiguchi,"April 25, 2015","Montreal, Quebec, Canada",ufc-186-johnson-vs-horiguchi,25/04/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-186-johnson-vs-horiguchi-1404/olivier-aubin-mercier-v-david-michaud-12771/,Olivier Aubin-Mercier
12888,1415,Donald Cerrone v Benson Henderson,Lightweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,donald-cerrone-v-benson-henderson,UFC Fight Night: McGregor vs Siver,"January 18, 2015","Boston, Massachusetts, USA",ufc-fight-night-mcgregor-vs-siver,18/01/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-mcgregor-vs-siver-1415/donald-cerrone-v-benson-henderson-12888/,Donald Cerrone
12891,1415,Cathal Pendred v Sean Spencer,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,cathal-pendred-v-sean-spencer,UFC Fight Night: McGregor vs Siver,"January 18, 2015","Boston, Massachusetts, USA",ufc-fight-night-mcgregor-vs-siver,18/01/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-mcgregor-vs-siver-1415/cathal-pendred-v-sean-spencer-12891/,Cathal Pendred
12901,1416,Brad Tavares v Nate Marquardt,Middleweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,brad-tavares-v-nate-marquardt,UFC 182: Jones vs Cormier,"January 03, 2015","Las Vegas, Nevada, USA",ufc-182-jones-vs-cormier,03/01/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-182-jones-vs-cormier-1416/brad-tavares-v-nate-marquardt-12901/,Brad Tavares
12904,1416,Danny Castillo v Paul Felder,Lightweight,KO/TKO,2,02:09,3 Rnd (5-5-5),Yves Lavigne,Spinning Back Fist Head,2,9,danny-castillo-v-paul-felder,UFC 182: Jones vs Cormier,"January 03, 2015","Las Vegas, Nevada, USA",ufc-182-jones-vs-cormier,03/01/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-182-jones-vs-cormier-1416/danny-castillo-v-paul-felder-12904/,Paul Felder
12908,1416,Omari Akhmedov v Mats Nilsson,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,omari-akhmedov-v-mats-nilsson,UFC 182: Jones vs Cormier,"January 03, 2015","Las Vegas, Nevada, USA",ufc-182-jones-vs-cormier,03/01/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-182-jones-vs-cormier-1416/omari-akhmedov-v-mats-nilsson-12908/,Omari Akhmedov
12934,1419,Carla Esparza v Rose Namajunas,UFC Women&#039;s Strawweight Title,Submission,3,01:26,5 Rnd (5-5-5-5-5),Yves Lavigne,Rear Naked Choke,1,26,carla-esparza-v-rose-namajunas,The Ultimate Fighter: A Champion Will Be Crowned Finale,"December 12, 2014","Las Vegas, Nevada, USA",the-ultimate-fighter-a-champion-will-be-crowned-finale,12/12/2014,https://vegas-odds.com/ufc-fight-statistics/the-ultimate-fighter-a-champion-will-be-crowned-finale-1419/carla-esparza-v-rose-namajunas-12934/,Carla Esparza
12937,1419,Joe Proctor v Yancy Medeiros,Lightweight,Submission,1,04:37,3 Rnd (5-5-5),Yves Lavigne,Guillotine Choke On Ground,4,37,joe-proctor-v-yancy-medeiros,The Ultimate Fighter: A Champion Will Be Crowned Finale,"December 12, 2014","Las Vegas, Nevada, USA",the-ultimate-fighter-a-champion-will-be-crowned-finale,12/12/2014,https://vegas-odds.com/ufc-fight-statistics/the-ultimate-fighter-a-champion-will-be-crowned-finale-1419/joe-proctor-v-yancy-medeiros-12937/,Yancy Medeiros
12940,1419,Bec Rawlings v Heather Clark,Women&#039;s Strawweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,bec-rawlings-v-heather-clark,The Ultimate Fighter: A Champion Will Be Crowned Finale,"December 12, 2014","Las Vegas, Nevada, USA",the-ultimate-fighter-a-champion-will-be-crowned-finale,12/12/2014,https://vegas-odds.com/ufc-fight-statistics/the-ultimate-fighter-a-champion-will-be-crowned-finale-1419/bec-rawlings-v-heather-clark-12940/,Heather Clark
13151,1439,Dhiego Lima v Eddie Gordon,Ultimate Fighter 19 Middleweight Tournament Title,KO/TKO,1,01:11,3 Rnd + OT (5-5-5-5),Yves Lavigne,Punches to Head From Back Control,1,11,dhiego-lima-v-eddie-gordon,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,"July 06, 2014","Las Vegas, Nevada, USA",the-ultimate-fighter-team-edgar-vs-team-penn-finale,06/07/2014,https://vegas-odds.com/ufc-fight-statistics/the-ultimate-fighter-team-edgar-vs-team-penn-finale-1439/dhiego-lima-v-eddie-gordon-13151/,Eddie Gordon
13156,1439,Adriano Martins v Juan Manuel Puig,Lightweight,KO/TKO,1,02:21,3 Rnd (5-5-5),Yves Lavigne,Punch to Head At Distance,2,21,adriano-martins-v-juan-manuel-puig,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,"July 06, 2014","Las Vegas, Nevada, USA",the-ultimate-fighter-team-edgar-vs-team-penn-finale,06/07/2014,https://vegas-odds.com/ufc-fight-statistics/the-ultimate-fighter-team-edgar-vs-team-penn-finale-1439/adriano-martins-v-juan-manuel-puig-13156/,Adriano Martins
13158,1439,Sarah Moras v Alexis Dufresne,Catch Weight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,sarah-moras-v-alexis-dufresne,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,"July 06, 2014","Las Vegas, Nevada, USA",the-ultimate-fighter-team-edgar-vs-team-penn-finale,06/07/2014,https://vegas-odds.com/ufc-fight-statistics/the-ultimate-fighter-team-edgar-vs-team-penn-finale-1439/sarah-moras-v-alexis-dufresne-13158/,Sarah Moras
13161,1440,Ronda Rousey v Alexis Davis,UFC Women&#039;s Bantamweight Title,KO/TKO,1,00:16,5 Rnd (5-5-5-5-5),Yves Lavigne,Punches to Head From Side Control,0,16,ronda-rousey-v-alexis-davis,UFC 175: Weidman vs Machida,"July 05, 2014","Las Vegas, Nevada, USA",ufc-175-weidman-vs-machida,05/07/2014,https://vegas-odds.com/ufc-fight-statistics/ufc-175-weidman-vs-machida-1440/ronda-rousey-v-alexis-davis-13161/,Ronda Rousey
13162,1440,Uriah Hall v Thiago Santos,Middleweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,uriah-hall-v-thiago-santos,UFC 175: Weidman vs Machida,"July 05, 2014","Las Vegas, Nevada, USA",ufc-175-weidman-vs-machida,05/07/2014,https://vegas-odds.com/ufc-fight-statistics/ufc-175-weidman-vs-machida-1440/uriah-hall-v-thiago-santos-13162/,Uriah Hall
13193,1443,Ryan Bader v Rafael Cavalcante,Light Heavyweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,ryan-bader-v-rafael-cavalcante,UFC 174: Johnson vs Bagautinov,"June 14, 2014","Vancouver, British Columbia, Canada",ufc-174-johnson-vs-bagautinov,14/06/2014,https://vegas-odds.com/ufc-fight-statistics/ufc-174-johnson-vs-bagautinov-1443/ryan-bader-v-rafael-cavalcante-13193/,Ryan Bader
13196,1443,Daniel Sarafian v Kiichi Kunimoto,Welterweight,Submission,1,02:52,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke,2,52,daniel-sarafian-v-kiichi-kunimoto,UFC 174: Johnson vs Bagautinov,"June 14, 2014","Vancouver, British Columbia, Canada",ufc-174-johnson-vs-bagautinov,14/06/2014,https://vegas-odds.com/ufc-fight-statistics/ufc-174-johnson-vs-bagautinov-1443/daniel-sarafian-v-kiichi-kunimoto-13196/,Kiichi Kunimoto
13200,1443,Roland Delorme v Michinori Tanaka,Bantamweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,roland-delorme-v-michinori-tanaka,UFC 174: Johnson vs Bagautinov,"June 14, 2014","Vancouver, British Columbia, Canada",ufc-174-johnson-vs-bagautinov,14/06/2014,https://vegas-odds.com/ufc-fight-statistics/ufc-174-johnson-vs-bagautinov-1443/roland-delorme-v-michinori-tanaka-13200/,Michinori Tanaka
13236,1447,Daniel Cormier v Dan Henderson,Light Heavyweight,Submission,3,03:53,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke       Technical Submission,3,53,daniel-cormier-v-dan-henderson,UFC 173: Barao vs Dillashaw,"May 24, 2014","Las Vegas, Nevada, USA",ufc-173-barao-vs-dillashaw,24/05/2014,https://vegas-odds.com/ufc-fight-statistics/ufc-173-barao-vs-dillashaw-1447/daniel-cormier-v-dan-henderson-13236/,Daniel Cormier
13238,1447,Takeya Mizugaki v Francisco Rivera,Bantamweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,takeya-mizugaki-v-francisco-rivera,UFC 173: Barao vs Dillashaw,"May 24, 2014","Las Vegas, Nevada, USA",ufc-173-barao-vs-dillashaw,24/05/2014,https://vegas-odds.com/ufc-fight-statistics/ufc-173-barao-vs-dillashaw-1447/takeya-mizugaki-v-francisco-rivera-13238/,Takeya Mizugaki
13241,1447,Tony Ferguson v Katsunori Kikuno,Lightweight,KO/TKO,1,04:06,3 Rnd (5-5-5),Yves Lavigne,Punch to Head At Distance,4,6,tony-ferguson-v-katsunori-kikuno,UFC 173: Barao vs Dillashaw,"May 24, 2014","Las Vegas, Nevada, USA",ufc-173-barao-vs-dillashaw,24/05/2014,https://vegas-odds.com/ufc-fight-statistics/ufc-173-barao-vs-dillashaw-1447/tony-ferguson-v-katsunori-kikuno-13241/,Tony Ferguson
13283,1451,Michael Bisping v Tim Kennedy,Middleweight,Decision - Unanimous,5,05:00,5 Rnd (5-5-5-5-5),Yves Lavigne,Decision,5,0,michael-bisping-v-tim-kennedy,UFC Fight Night: Bisping vs Kennedy,"April 16, 2014","Quebec City, Quebec, Canada",ufc-fight-night-bisping-vs-kennedy,16/04/2014,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-bisping-vs-kennedy-1451/michael-bisping-v-tim-kennedy-13283/,Tim Kennedy
13286,1451,Chad Laprise v Olivier Aubin-Mercier,TUF Nations Canada vs. Australia Welterweight Tournament Title,Decision - Split,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision - Split,5,0,chad-laprise-v-olivier-aubin-mercier,UFC Fight Night: Bisping vs Kennedy,"April 16, 2014","Quebec City, Quebec, Canada",ufc-fight-night-bisping-vs-kennedy,16/04/2014,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-bisping-vs-kennedy-1451/chad-laprise-v-olivier-aubin-mercier-13286/,Chad Laprise
13289,1451,Sarah Kaufman v Leslie Smith,Women&#039;s Bantamweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,sarah-kaufman-v-leslie-smith,UFC Fight Night: Bisping vs Kennedy,"April 16, 2014","Quebec City, Quebec, Canada",ufc-fight-night-bisping-vs-kennedy,16/04/2014,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-bisping-vs-kennedy-1451/sarah-kaufman-v-leslie-smith-13289/,Sarah Kaufman
13292,1451,Mark Bocek v Mike de la Torre,Lightweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision - Split,5,0,mark-bocek-v-mike-de-la-torre,UFC Fight Night: Bisping vs Kennedy,"April 16, 2014","Quebec City, Quebec, Canada",ufc-fight-night-bisping-vs-kennedy,16/04/2014,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-bisping-vs-kennedy-1451/mark-bocek-v-mike-de-la-torre-13292/,Mark Bocek
13347,1457,Rory MacDonald v Demian Maia,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,rory-macdonald-v-demian-maia,UFC 170: Rousey vs McMann,"February 22, 2014","Las Vegas, Nevada, USA",ufc-170-rousey-vs-mcmann,22/02/2014,https://vegas-odds.com/ufc-fight-statistics/ufc-170-rousey-vs-mcmann-1457/rory-macdonald-v-demian-maia-13347/,Rory MacDonald
13350,1457,Alexis Davis v Jessica Eye,Women&#039;s Bantamweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision - Split,5,0,alexis-davis-v-jessica-eye,UFC 170: Rousey vs McMann,"February 22, 2014","Las Vegas, Nevada, USA",ufc-170-rousey-vs-mcmann,22/02/2014,https://vegas-odds.com/ufc-fight-statistics/ufc-170-rousey-vs-mcmann-1457/alexis-davis-v-jessica-eye-13350/,Alexis Davis
13354,1457,Rafaello Oliveira v Erik Koch,Lightweight,KO/TKO,1,01:24,3 Rnd (5-5-5),Yves Lavigne,Punches to Head From Guard,1,24,rafaello-oliveira-v-erik-koch,UFC 170: Rousey vs McMann,"February 22, 2014","Las Vegas, Nevada, USA",ufc-170-rousey-vs-mcmann,22/02/2014,https://vegas-odds.com/ufc-fight-statistics/ufc-170-rousey-vs-mcmann-1457/rafaello-oliveira-v-erik-koch-13354/,Erik Koch
13415,1463,Josh Barnett v Travis Browne,Heavyweight,KO/TKO,1,01:00,3 Rnd (5-5-5),Yves Lavigne,Elbows to Head In Clinch,1,0,josh-barnett-v-travis-browne,UFC 168: Weidman vs Silva 2,"December 28, 2013","Las Vegas, Nevada, USA",ufc-168-weidman-vs-silva-2,28/12/2013,https://vegas-odds.com/ufc-fight-statistics/ufc-168-weidman-vs-silva-2-1463/josh-barnett-v-travis-browne-13415/,Travis Browne
13419,1463,Gleison Tibau v Michael Johnson,Lightweight,KO/TKO,2,01:32,3 Rnd (5-5-5),Yves Lavigne,Punch to Head At Distance,1,32,gleison-tibau-v-michael-johnson,UFC 168: Weidman vs Silva 2,"December 28, 2013","Las Vegas, Nevada, USA",ufc-168-weidman-vs-silva-2,28/12/2013,https://vegas-odds.com/ufc-fight-statistics/ufc-168-weidman-vs-silva-2-1463/gleison-tibau-v-michael-johnson-13419/,Michael Johnson
13423,1463,Robert Peralta v Estevan Payan,Featherweight,KO/TKO,3,00:12,3 Rnd (5-5-5),Yves Lavigne,Punches to Head At Distance,0,12,robert-peralta-v-estevan-payan,UFC 168: Weidman vs Silva 2,"December 28, 2013","Las Vegas, Nevada, USA",ufc-168-weidman-vs-silva-2,28/12/2013,https://vegas-odds.com/ufc-fight-statistics/ufc-168-weidman-vs-silva-2-1463/robert-peralta-v-estevan-payan-13423/,Robert Peralta
13446,1466,Gray Maynard v Nate Diaz,Lightweight,KO/TKO,1,02:38,3 Rnd (5-5-5),Yves Lavigne,Punches to Head At Distance,2,38,gray-maynard-v-nate-diaz,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,"November 30, 2013","Las Vegas, Nevada, USA",the-ultimate-fighter-team-rousey-vs-team-tate-finale,30/11/2013,https://vegas-odds.com/ufc-fight-statistics/the-ultimate-fighter-team-rousey-vs-team-tate-finale-1466/gray-maynard-v-nate-diaz-13446/,Nate Diaz
13448,1466,Chris Holdsworth v Davey Grant,Ultimate Fighter 18 Bantamweight Tournament Title,Submission,2,02:10,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke,2,10,chris-holdsworth-v-davey-grant,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,"November 30, 2013","Las Vegas, Nevada, USA",the-ultimate-fighter-team-rousey-vs-team-tate-finale,30/11/2013,https://vegas-odds.com/ufc-fight-statistics/the-ultimate-fighter-team-rousey-vs-team-tate-finale-1466/chris-holdsworth-v-davey-grant-13448/,Chris Holdsworth
13454,1466,Sean Spencer v Drew Dober,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,sean-spencer-v-drew-dober,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,"November 30, 2013","Las Vegas, Nevada, USA",the-ultimate-fighter-team-rousey-vs-team-tate-finale,30/11/2013,https://vegas-odds.com/ufc-fight-statistics/the-ultimate-fighter-team-rousey-vs-team-tate-finale-1466/sean-spencer-v-drew-dober-13454/,Sean Spencer
13528,1473,Renan Barao v Eddie Wineland,UFC Interim Bantamweight Title,KO/TKO,2,00:35,5 Rnd (5-5-5-5-5),Yves Lavigne,Spinning Back Kick Head,0,35,renan-barao-v-eddie-wineland,UFC 165: Jones vs Gustafsson,"September 21, 2013","Toronto, Ontario, Canada",ufc-165-jones-vs-gustafsson,21/09/2013,https://vegas-odds.com/ufc-fight-statistics/ufc-165-jones-vs-gustafsson-1473/renan-barao-v-eddie-wineland-13528/,Renan Barao
13531,1473,Pat Healy v Khabib Nurmagomedov,Lightweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,pat-healy-v-khabib-nurmagomedov,UFC 165: Jones vs Gustafsson,"September 21, 2013","Toronto, Ontario, Canada",ufc-165-jones-vs-gustafsson,21/09/2013,https://vegas-odds.com/ufc-fight-statistics/ufc-165-jones-vs-gustafsson-1473/pat-healy-v-khabib-nurmagomedov-13531/,Khabib Nurmagomedov
13533,1473,Ivan Menjivar v Wilson Reis,Bantamweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision,5,0,ivan-menjivar-v-wilson-reis,UFC 165: Jones vs Gustafsson,"September 21, 2013","Toronto, Ontario, Canada",ufc-165-jones-vs-gustafsson,21/09/2013,https://vegas-odds.com/ufc-fight-statistics/ufc-165-jones-vs-gustafsson-1473/ivan-menjivar-v-wilson-reis-13533/,Wilson Reis
13535,1473,Mitch Gagnon v Dustin Kimura,Bantamweight,Submission,1,04:05,3 Rnd (5-5-5),Yves Lavigne,Guillotine Choke After Drop to Guard       Technical Submission,4,5,mitch-gagnon-v-dustin-kimura,UFC 165: Jones vs Gustafsson,"September 21, 2013","Toronto, Ontario, Canada",ufc-165-jones-vs-gustafsson,21/09/2013,https://vegas-odds.com/ufc-fight-statistics/ufc-165-jones-vs-gustafsson-1473/mitch-gagnon-v-dustin-kimura-13535/,Mitch Gagnon
13537,1473,Michel Prazeres v Jesse Ronson,Lightweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Yves Lavigne,Decision - Split,5,0,michel-prazeres-v-jesse-ronson,UFC 165: Jones vs Gustafsson,"September 21, 2013","Toronto, Ontario, Canada",ufc-165-jones-vs-gustafsson,21/09/2013,https://vegas-odds.com/ufc-fight-statistics/ufc-165-jones-vs-gustafsson-1473/michel-prazeres-v-jesse-ronson-13537/,Michel Prazeres
